State Code,State,Case Number,County Code,County,Monthid,Month,Day,Day of Month,Day of Week,Weekday,Year,Hour,Hour Range,Minute,Minute Digit,Latitude,Latitudeid,Longitude,Longitudeid,Light Conditionid,Light Condition,Weatherid,Weather Condition,Number of Deaths
37,North Carolina,370134,35,CATAWBA (35),2,February,27,27,7,Saturday,2021,19,7:00pm-7:59pm,7,7,35.68698611,35.68698611,-81.17801111,-81.17801111,2,Dark - Not Lighted,10,Cloudy,1
37,North Carolina,370135,37,CHATHAM (37),2,February,23,23,3,Tuesday,2021,19,7:00pm-7:59pm,21,21,35.71970278,35.71970278,-79.1778,-79.1778,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370136,43,CLAY (43),2,February,26,26,6,Friday,2021,99,Unknown Hours,99,Unknown Minutes,35.03562778,35.03562778,-83.81990278,-83.81990278,2,Dark - Not Lighted,2,Rain,1
37,North Carolina,370137,51,CUMBERLAND (51),2,February,28,28,1,Sunday,2021,22,10:00pm-10:59pm,54,54,34.87991389,34.87991389,-78.89224444,-78.89224444,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370138,51,CUMBERLAND (51),2,February,23,23,3,Tuesday,2021,21,9:00pm-9:59pm,38,38,35.08233056,35.08233056,-79.00753889,-79.00753889,3,Dark - Lighted,1,Clear,1
37,North Carolina,370139,51,CUMBERLAND (51),2,February,28,28,1,Sunday,2021,3,3:00am-3:59am,44,44,35.02412222,35.02412222,-78.89065833,-78.89065833,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370140,51,CUMBERLAND (51),2,February,12,12,6,Friday,2021,22,10:00pm-10:59pm,34,34,34.97250556,34.97250556,-78.95977222,-78.95977222,3,Dark - Lighted,2,Rain,1
37,North Carolina,370141,57,DAVIDSON (57),2,February,5,5,6,Friday,2021,2,2:00am-2:59am,30,30,35.52485,35.52485,-80.13324444,-80.13324444,2,Dark - Not Lighted,2,Rain,1
37,North Carolina,370142,61,DUPLIN (61),2,February,1,1,2,Monday,2021,22,10:00pm-10:59pm,15,15,34.97869444,34.97869444,-77.93962222,-77.93962222,2,Dark - Not Lighted,1,Clear,4
37,North Carolina,370143,61,DUPLIN (61),2,February,7,7,1,Sunday,2021,8,8:00am-8:59am,52,52,34.82238611,34.82238611,-77.957775,-77.957775,1,Daylight,2,Rain,1
37,North Carolina,370144,61,DUPLIN (61),2,February,10,10,4,Wednesday,2021,16,4:00pm-4:59pm,42,42,35.12913333,35.12913333,-78.12743889,-78.12743889,1,Daylight,1,Clear,1
37,North Carolina,370145,61,DUPLIN (61),2,February,20,20,7,Saturday,2021,10,10:00am-10:59am,9,9,35.02808611,35.02808611,-77.85155556,-77.85155556,1,Daylight,1,Clear,2
37,North Carolina,370146,61,DUPLIN (61),2,February,25,25,5,Thursday,2021,19,7:00pm-7:59pm,4,4,34.79201944,34.79201944,-78.08691389,-78.08691389,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370147,67,FORSYTH (67),2,February,1,1,2,Monday,2021,18,6:00pm-6:59pm,11,11,36.05197222,36.05197222,-80.35907222,-80.35907222,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370148,67,FORSYTH (67),2,February,10,10,4,Wednesday,2021,7,7:00am-7:59am,45,45,36.04873611,36.04873611,-80.33537222,-80.33537222,1,Daylight,1,Clear,1
37,North Carolina,370149,67,FORSYTH (67),2,February,25,25,5,Thursday,2021,19,7:00pm-7:59pm,28,28,36.07323333,36.07323333,-80.29772778,-80.29772778,3,Dark - Lighted,1,Clear,1
37,North Carolina,370150,69,FRANKLIN (69),2,February,5,5,6,Friday,2021,11,11:00am-11:59am,34,34,36.11259444,36.11259444,-78.29256389,-78.29256389,1,Daylight,2,Rain,1
37,North Carolina,370151,77,GRANVILLE (77),2,February,6,6,7,Saturday,2021,14,2:00pm-2:59pm,10,10,36.12701944,36.12701944,-78.75176944,-78.75176944,1,Daylight,1,Clear,1
37,North Carolina,370152,77,GRANVILLE (77),2,February,6,6,7,Saturday,2021,4,4:00am-4:59am,30,30,36.28446667,36.28446667,-78.59357222,-78.59357222,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370153,81,GUILFORD (81),2,February,1,1,2,Monday,2021,20,8:00pm-8:59pm,20,20,36.13079444,36.13079444,-79.76128889,-79.76128889,3,Dark - Lighted,1,Clear,1
37,North Carolina,370154,81,GUILFORD (81),2,February,22,22,2,Monday,2021,2,2:00am-2:59am,18,18,36.00071111,36.00071111,-79.86079167,-79.86079167,3,Dark - Lighted,2,Rain,1
37,North Carolina,370155,81,GUILFORD (81),2,February,18,18,5,Thursday,2021,23,11:00pm-11:59pm,37,37,35.98235833,35.98235833,-79.97423611,-79.97423611,2,Dark - Not Lighted,98,Not Reported,1
37,North Carolina,370156,1,ALAMANCE (1),3,March,7,7,1,Sunday,2021,0,0:00am-0:59am,35,35,36.06295833,36.06295833,-79.51481111,-79.51481111,3,Dark - Lighted,1,Clear,1
37,North Carolina,370157,85,HARNETT (85),2,February,13,13,7,Saturday,2021,17,5:00pm-5:59pm,46,46,35.46083333,35.46083333,-78.83039167,-78.83039167,2,Dark - Not Lighted,10,Cloudy,1
37,North Carolina,370158,87,HAYWOOD (87),2,February,8,8,2,Monday,2021,15,3:00pm-3:59pm,31,31,35.47736111,35.47736111,-83.023625,-83.023625,1,Daylight,10,Cloudy,1
37,North Carolina,370159,89,HENDERSON (89),2,February,26,26,6,Friday,2021,21,9:00pm-9:59pm,45,45,35.34659722,35.34659722,-82.44274722,-82.44274722,2,Dark - Not Lighted,2,Rain,1
37,North Carolina,370160,93,HOKE (93),2,February,5,5,6,Friday,2021,17,5:00pm-5:59pm,37,37,34.92991389,34.92991389,-79.11064167,-79.11064167,1,Daylight,10,Cloudy,1
37,North Carolina,370161,101,JOHNSTON (101),2,February,2,2,3,Tuesday,2021,22,10:00pm-10:59pm,43,43,35.53114444,35.53114444,-78.26562222,-78.26562222,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370162,107,LENOIR (107),2,February,9,9,3,Tuesday,2021,18,6:00pm-6:59pm,14,14,35.26766389,35.26766389,-77.57574167,-77.57574167,3,Dark - Lighted,1,Clear,1
37,North Carolina,370163,109,LINCOLN (109),2,February,7,7,1,Sunday,2021,18,6:00pm-6:59pm,16,16,35.44874167,35.44874167,-81.08178333,-81.08178333,2,Dark - Not Lighted,10,Cloudy,2
37,North Carolina,370164,109,LINCOLN (109),2,February,15,15,2,Monday,2021,16,4:00pm-4:59pm,23,23,77.7777,77.7777,777.7777,777.7777,1,Daylight,2,Rain,1
37,North Carolina,370165,127,NASH (127),2,February,10,10,4,Wednesday,2021,6,6:00am-6:59am,59,59,35.96061667,35.96061667,-78.00113056,-78.00113056,2,Dark - Not Lighted,10,Cloudy,1
37,North Carolina,370166,129,NEW HANOVER (129),2,February,24,24,4,Wednesday,2021,19,7:00pm-7:59pm,40,40,34.26098056,34.26098056,-77.93065833,-77.93065833,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370167,129,NEW HANOVER (129),2,February,9,9,3,Tuesday,2021,12,12:00pm-12:59pm,25,25,34.20919722,34.20919722,-77.94445278,-77.94445278,1,Daylight,10,Cloudy,1
37,North Carolina,370168,133,ONSLOW (133),2,February,20,20,7,Saturday,2021,21,9:00pm-9:59pm,50,50,34.5521,34.5521,-77.41646944,-77.41646944,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370169,133,ONSLOW (133),2,February,2,2,3,Tuesday,2021,17,5:00pm-5:59pm,7,7,34.75556111,34.75556111,-77.42313056,-77.42313056,1,Daylight,1,Clear,1
37,North Carolina,370170,139,PASQUOTANK (139),2,February,5,5,6,Friday,2021,20,8:00pm-8:59pm,5,5,36.43033889,36.43033889,-76.44484444,-76.44484444,2,Dark - Not Lighted,10,Cloudy,2
37,North Carolina,370171,143,PERQUIMANS (143),2,February,7,7,1,Sunday,2021,15,3:00pm-3:59pm,40,40,36.2113,36.2113,-76.42448333,-76.42448333,1,Daylight,1,Clear,1
37,North Carolina,370172,147,PITT (147),2,February,7,7,1,Sunday,2021,17,5:00pm-5:59pm,48,48,35.49193056,35.49193056,-77.41679722,-77.41679722,1,Daylight,1,Clear,1
37,North Carolina,370173,147,PITT (147),2,February,6,6,7,Saturday,2021,1,1:00am-1:59am,32,32,35.693075,35.693075,-77.34804722,-77.34804722,2,Dark - Not Lighted,10,Cloudy,1
37,North Carolina,370174,151,RANDOLPH (151),2,February,6,6,7,Saturday,2021,23,11:00pm-11:59pm,34,34,35.76206111,35.76206111,-79.90104722,-79.90104722,2,Dark - Not Lighted,98,Not Reported,1
37,North Carolina,370175,151,RANDOLPH (151),2,February,3,3,4,Wednesday,2021,18,6:00pm-6:59pm,59,59,35.87163611,35.87163611,-79.99137778,-79.99137778,3,Dark - Lighted,1,Clear,1
37,North Carolina,370176,151,RANDOLPH (151),2,February,24,24,4,Wednesday,2021,20,8:00pm-8:59pm,35,35,35.81710556,35.81710556,-79.84461667,-79.84461667,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370177,155,ROBESON (155),2,February,20,20,7,Saturday,2021,12,12:00pm-12:59pm,0,0,34.64401389,34.64401389,-79.07611667,-79.07611667,1,Daylight,1,Clear,1
37,North Carolina,370178,155,ROBESON (155),2,February,13,13,7,Saturday,2021,12,12:00pm-12:59pm,30,30,34.56985833,34.56985833,-79.20512222,-79.20512222,1,Daylight,2,Rain,1
37,North Carolina,370179,155,ROBESON (155),2,February,17,17,4,Wednesday,2021,12,12:00pm-12:59pm,24,24,34.69820833,34.69820833,-79.22058056,-79.22058056,1,Daylight,10,Cloudy,1
37,North Carolina,370180,155,ROBESON (155),2,February,24,24,4,Wednesday,2021,12,12:00pm-12:59pm,43,43,34.62100278,34.62100278,-78.98126389,-78.98126389,1,Daylight,1,Clear,1
37,North Carolina,370181,157,ROCKINGHAM (157),2,February,20,20,7,Saturday,2021,7,7:00am-7:59am,37,37,36.41360278,36.41360278,-79.60794444,-79.60794444,1,Daylight,1,Clear,1
37,North Carolina,370182,159,ROWAN (159),2,February,7,7,1,Sunday,2021,6,6:00am-6:59am,54,54,35.66746667,35.66746667,-80.46309722,-80.46309722,2,Dark - Not Lighted,2,Rain,1
37,North Carolina,370183,159,ROWAN (159),2,February,7,7,1,Sunday,2021,18,6:00pm-6:59pm,45,45,35.57949444,35.57949444,-80.40767778,-80.40767778,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370184,161,RUTHERFORD (161),2,February,9,9,3,Tuesday,2021,11,11:00am-11:59am,7,7,35.28730278,35.28730278,-81.89134722,-81.89134722,1,Daylight,1,Clear,1
37,North Carolina,370185,165,SCOTLAND (165),2,February,9,9,3,Tuesday,2021,11,11:00am-11:59am,33,33,34.71840833,34.71840833,-79.48821389,-79.48821389,1,Daylight,1,Clear,1
37,North Carolina,370186,165,SCOTLAND (165),2,February,13,13,7,Saturday,2021,8,8:00am-8:59am,48,48,34.79281944,34.79281944,-79.51178889,-79.51178889,1,Daylight,2,Rain,1
37,North Carolina,370187,165,SCOTLAND (165),2,February,13,13,7,Saturday,2021,13,1:00pm-1:59pm,55,55,34.74526667,34.74526667,-79.46171389,-79.46171389,1,Daylight,2,Rain,2
37,North Carolina,370188,165,SCOTLAND (165),2,February,17,17,4,Wednesday,2021,7,7:00am-7:59am,26,26,34.68308333,34.68308333,-79.48538889,-79.48538889,1,Daylight,1,Clear,1
37,North Carolina,370189,165,SCOTLAND (165),2,February,19,19,6,Friday,2021,4,4:00am-4:59am,58,58,34.77266667,34.77266667,-79.332675,-79.332675,2,Dark - Not Lighted,2,Rain,1
37,North Carolina,370190,171,SURRY (171),2,February,3,3,4,Wednesday,2021,4,4:00am-4:59am,56,56,36.49811389,36.49811389,-80.61236667,-80.61236667,3,Dark - Lighted,1,Clear,1
37,North Carolina,370191,179,UNION (179),2,February,23,23,3,Tuesday,2021,12,12:00pm-12:59pm,46,46,34.98600278,34.98600278,-80.36684722,-80.36684722,1,Daylight,1,Clear,1
37,North Carolina,370192,183,WAKE (183),2,February,28,28,1,Sunday,2021,21,9:00pm-9:59pm,3,3,35.85795,35.85795,-78.86195,-78.86195,3,Dark - Lighted,1,Clear,1
37,North Carolina,370193,183,WAKE (183),2,February,19,19,6,Friday,2021,23,11:00pm-11:59pm,35,35,35.78710278,35.78710278,-78.57403889,-78.57403889,3,Dark - Lighted,1,Clear,1
37,North Carolina,370194,185,WARREN (185),2,February,1,1,2,Monday,2021,7,7:00am-7:59am,27,27,36.51402778,36.51402778,-78.07190833,-78.07190833,2,Dark - Not Lighted,1,Clear,2
37,North Carolina,370195,193,WILKES (193),2,February,12,12,6,Friday,2021,9,9:00am-9:59am,54,54,36.14056667,36.14056667,-81.18724444,-81.18724444,1,Daylight,10,Cloudy,1
37,North Carolina,370196,85,HARNETT (85),2,February,13,13,7,Saturday,2021,22,10:00pm-10:59pm,38,38,35.22044444,35.22044444,-78.94090278,-78.94090278,2,Dark - Not Lighted,2,Rain,1
37,North Carolina,370197,123,MONTGOMERY (123),1,January,31,31,1,Sunday,2021,12,12:00pm-12:59pm,55,55,35.41224167,35.41224167,-80.00222222,-80.00222222,1,Daylight,10,Cloudy,1
37,North Carolina,370198,5,ALLEGHANY (5),3,March,22,22,2,Monday,2021,11,11:00am-11:59am,30,30,36.50386667,36.50386667,-81.12278889,-81.12278889,1,Daylight,1,Clear,1
37,North Carolina,370199,15,BERTIE (15),3,March,15,15,2,Monday,2021,13,1:00pm-1:59pm,21,21,36.16371667,36.16371667,-77.21733889,-77.21733889,1,Daylight,10,Cloudy,1
37,North Carolina,370200,17,BLADEN (17),3,March,15,15,2,Monday,2021,1,1:00am-1:59am,54,54,34.64715,34.64715,-78.55586667,-78.55586667,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370201,19,BRUNSWICK (19),3,March,15,15,2,Monday,2021,16,4:00pm-4:59pm,47,47,34.06120278,34.06120278,-78.15325278,-78.15325278,1,Daylight,1,Clear,1
37,North Carolina,370202,21,BUNCOMBE (21),3,March,4,4,5,Thursday,2021,23,11:00pm-11:59pm,18,18,35.58773333,35.58773333,-82.45560278,-82.45560278,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370203,21,BUNCOMBE (21),3,March,8,8,2,Monday,2021,11,11:00am-11:59am,10,10,35.59868889,35.59868889,-82.53421111,-82.53421111,1,Daylight,1,Clear,1
37,North Carolina,370204,21,BUNCOMBE (21),3,March,23,23,3,Tuesday,2021,0,0:00am-0:59am,28,28,35.69338333,35.69338333,-82.51398056,-82.51398056,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370205,23,BURKE (23),3,March,25,25,5,Thursday,2021,14,2:00pm-2:59pm,22,22,35.78716389,35.78716389,-81.75789722,-81.75789722,1,Daylight,2,Rain,1
37,North Carolina,370206,25,CABARRUS (25),3,March,1,1,2,Monday,2021,19,7:00pm-7:59pm,50,50,35.50079444,35.50079444,-80.64095,-80.64095,3,Dark - Lighted,1,Clear,1
37,North Carolina,370207,25,CABARRUS (25),3,March,29,29,2,Monday,2021,4,4:00am-4:59am,5,5,35.36609722,35.36609722,-80.57715278,-80.57715278,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370208,35,CATAWBA (35),3,March,14,14,1,Sunday,2021,16,4:00pm-4:59pm,30,30,35.69846667,35.69846667,-81.27437778,-81.27437778,1,Daylight,10,Cloudy,1
37,North Carolina,370209,37,CHATHAM (37),3,March,30,30,3,Tuesday,2021,17,5:00pm-5:59pm,45,45,35.75993611,35.75993611,-79.19089444,-79.19089444,1,Daylight,1,Clear,1
37,North Carolina,370210,45,CLEVELAND (45),3,March,18,18,5,Thursday,2021,7,7:00am-7:59am,17,17,35.24723611,35.24723611,-81.40751944,-81.40751944,1,Daylight,2,Rain,1
37,North Carolina,370211,47,COLUMBUS (47),3,March,18,18,5,Thursday,2021,9,9:00am-9:59am,34,34,33.97959444,33.97959444,-78.66395556,-78.66395556,1,Daylight,1,Clear,1
37,North Carolina,370212,49,CRAVEN (49),3,March,15,15,2,Monday,2021,21,9:00pm-9:59pm,2,2,35.29338056,35.29338056,-77.139625,-77.139625,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370213,49,CRAVEN (49),3,March,9,9,3,Tuesday,2021,16,4:00pm-4:59pm,16,16,35.08709167,35.08709167,-77.06832222,-77.06832222,1,Daylight,1,Clear,1
37,North Carolina,370214,51,CUMBERLAND (51),3,March,15,15,2,Monday,2021,20,8:00pm-8:59pm,30,30,35.17775556,35.17775556,-78.85745556,-78.85745556,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370215,51,CUMBERLAND (51),3,March,27,27,7,Saturday,2021,19,7:00pm-7:59pm,40,40,35.06576389,35.06576389,-78.77195278,-78.77195278,5,Dusk,2,Rain,1
37,North Carolina,370216,51,CUMBERLAND (51),3,March,27,27,7,Saturday,2021,9,9:00am-9:59am,43,43,34.96104167,34.96104167,-78.84560556,-78.84560556,1,Daylight,1,Clear,1
37,North Carolina,370217,51,CUMBERLAND (51),3,March,31,31,4,Wednesday,2021,15,3:00pm-3:59pm,14,14,35.20942778,35.20942778,-78.66196944,-78.66196944,1,Daylight,10,Cloudy,1
37,North Carolina,370218,53,CURRITUCK (53),3,March,22,22,2,Monday,2021,8,8:00am-8:59am,14,14,36.09100278,36.09100278,-75.80619167,-75.80619167,1,Daylight,10,Cloudy,1
37,North Carolina,370219,57,DAVIDSON (57),3,March,7,7,1,Sunday,2021,0,0:00am-0:59am,14,14,35.944775,35.944775,-80.31433611,-80.31433611,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370220,57,DAVIDSON (57),3,March,7,7,1,Sunday,2021,19,7:00pm-7:59pm,23,23,35.82758889,35.82758889,-80.16161389,-80.16161389,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370222,59,DAVIE (59),3,March,17,17,4,Wednesday,2021,16,4:00pm-4:59pm,41,41,35.88761389,35.88761389,-80.52415833,-80.52415833,1,Daylight,10,Cloudy,1
37,North Carolina,370223,59,DAVIE (59),3,March,28,28,1,Sunday,2021,1,1:00am-1:59am,56,56,35.912225,35.912225,-80.61992778,-80.61992778,2,Dark - Not Lighted,2,Rain,1
37,North Carolina,370224,61,DUPLIN (61),3,March,9,9,3,Tuesday,2021,17,5:00pm-5:59pm,11,11,35.07440833,35.07440833,-78.13051111,-78.13051111,1,Daylight,1,Clear,1
37,North Carolina,370225,61,DUPLIN (61),3,March,21,21,1,Sunday,2021,15,3:00pm-3:59pm,20,20,34.88211944,34.88211944,-77.8955,-77.8955,1,Daylight,1,Clear,1
37,North Carolina,370226,63,DURHAM (63),3,March,6,6,7,Saturday,2021,17,5:00pm-5:59pm,8,8,36.03873611,36.03873611,-78.95642778,-78.95642778,1,Daylight,1,Clear,1
37,North Carolina,370227,63,DURHAM (63),3,March,27,27,7,Saturday,2021,0,0:00am-0:59am,50,50,36.01059167,36.01059167,-78.92858889,-78.92858889,3,Dark - Lighted,5,"Fog, Smog, Smoke",1
37,North Carolina,370228,65,EDGECOMBE (65),3,March,27,27,7,Saturday,2021,18,6:00pm-6:59pm,33,33,36.03741667,36.03741667,-77.70988333,-77.70988333,2,Dark - Not Lighted,2,Rain,1
37,North Carolina,370229,67,FORSYTH (67),3,March,8,8,2,Monday,2021,8,8:00am-8:59am,5,5,36.09911389,36.09911389,-80.21709167,-80.21709167,1,Daylight,1,Clear,1
37,North Carolina,370230,67,FORSYTH (67),3,March,1,1,2,Monday,2021,23,11:00pm-11:59pm,47,47,36.23311667,36.23311667,-80.31744722,-80.31744722,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370231,67,FORSYTH (67),3,March,30,30,3,Tuesday,2021,7,7:00am-7:59am,41,41,36.16134167,36.16134167,-80.28274167,-80.28274167,1,Daylight,1,Clear,1
37,North Carolina,370232,69,FRANKLIN (69),3,March,20,20,7,Saturday,2021,2,2:00am-2:59am,39,39,36.09616944,36.09616944,-78.28140833,-78.28140833,3,Dark - Lighted,1,Clear,1
37,North Carolina,370233,71,GASTON (71),3,March,10,10,4,Wednesday,2021,23,11:00pm-11:59pm,44,44,35.35876111,35.35876111,-81.20211389,-81.20211389,2,Dark - Not Lighted,1,Clear,2
37,North Carolina,370234,81,GUILFORD (81),3,March,15,15,2,Monday,2021,20,8:00pm-8:59pm,11,11,36.00803333,36.00803333,-79.79356111,-79.79356111,3,Dark - Lighted,10,Cloudy,1
37,North Carolina,370235,81,GUILFORD (81),3,March,15,15,2,Monday,2021,16,4:00pm-4:59pm,9,9,36.06613056,36.06613056,-79.76961667,-79.76961667,1,Daylight,10,Cloudy,1
37,North Carolina,370236,81,GUILFORD (81),3,March,15,15,2,Monday,2021,18,6:00pm-6:59pm,3,3,36.01410278,36.01410278,-79.84204722,-79.84204722,1,Daylight,10,Cloudy,1
37,North Carolina,370237,81,GUILFORD (81),3,March,26,26,6,Friday,2021,1,1:00am-1:59am,4,4,35.99763611,35.99763611,-79.86465,-79.86465,2,Dark - Not Lighted,2,Rain,1
37,North Carolina,370238,81,GUILFORD (81),3,March,29,29,2,Monday,2021,20,8:00pm-8:59pm,31,31,36.07642778,36.07642778,-79.75761667,-79.75761667,3,Dark - Lighted,1,Clear,1
37,North Carolina,370239,81,GUILFORD (81),3,March,24,24,4,Wednesday,2021,13,1:00pm-1:59pm,20,20,36.01062778,36.01062778,-79.80483333,-79.80483333,1,Daylight,1,Clear,1
37,North Carolina,370240,83,HALIFAX (83),3,March,6,6,7,Saturday,2021,1,1:00am-1:59am,51,51,36.22723889,36.22723889,-77.93371944,-77.93371944,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370241,83,HALIFAX (83),3,March,12,12,6,Friday,2021,23,11:00pm-11:59pm,16,16,36.39654722,36.39654722,-77.645925,-77.645925,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370242,85,HARNETT (85),3,March,2,2,3,Tuesday,2021,6,6:00am-6:59am,57,57,35.29676111,35.29676111,-79.14985556,-79.14985556,1,Daylight,1,Clear,1
37,North Carolina,370243,85,HARNETT (85),3,March,20,20,7,Saturday,2021,19,7:00pm-7:59pm,4,4,35.31233333,35.31233333,-78.58060556,-78.58060556,2,Dark - Not Lighted,2,Rain,1
37,North Carolina,370244,85,HARNETT (85),3,March,5,5,6,Friday,2021,19,7:00pm-7:59pm,35,35,35.41176111,35.41176111,-79.05398056,-79.05398056,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370245,87,HAYWOOD (87),3,March,14,14,1,Sunday,2021,21,9:00pm-9:59pm,33,33,35.528125,35.528125,-82.925275,-82.925275,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370246,87,HAYWOOD (87),3,March,18,18,5,Thursday,2021,6,6:00am-6:59am,28,28,35.52640833,35.52640833,-82.99425278,-82.99425278,2,Dark - Not Lighted,2,Rain,1
37,North Carolina,370247,97,IREDELL (97),3,March,4,4,5,Thursday,2021,21,9:00pm-9:59pm,36,36,35.76764722,35.76764722,-80.99043611,-80.99043611,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370248,97,IREDELL (97),3,March,4,4,5,Thursday,2021,23,11:00pm-11:59pm,21,21,35.60618333,35.60618333,-80.93442778,-80.93442778,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370249,99,JACKSON (99),3,March,18,18,5,Thursday,2021,15,3:00pm-3:59pm,9,9,35.40353333,35.40353333,-83.29206389,-83.29206389,1,Daylight,1,Clear,2
37,North Carolina,370251,99,JACKSON (99),3,March,30,30,3,Tuesday,2021,15,3:00pm-3:59pm,43,43,35.38847222,35.38847222,-83.27134167,-83.27134167,1,Daylight,1,Clear,1
37,North Carolina,370252,101,JOHNSTON (101),3,March,7,7,1,Sunday,2021,6,6:00am-6:59am,16,16,35.49783889,35.49783889,-78.33369167,-78.33369167,4,Dawn,1,Clear,1
37,North Carolina,370253,101,JOHNSTON (101),3,March,10,10,4,Wednesday,2021,21,9:00pm-9:59pm,6,6,35.47651111,35.47651111,-78.55920278,-78.55920278,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370254,101,JOHNSTON (101),3,March,27,27,7,Saturday,2021,11,11:00am-11:59am,4,4,35.51868056,35.51868056,-78.33938889,-78.33938889,1,Daylight,10,Cloudy,1
37,North Carolina,370255,101,JOHNSTON (101),3,March,29,29,2,Monday,2021,0,0:00am-0:59am,40,40,35.47976389,35.47976389,-78.23044722,-78.23044722,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370256,105,LEE (105),3,March,15,15,2,Monday,2021,12,12:00pm-12:59pm,36,36,35.436325,35.436325,-79.22228889,-79.22228889,1,Daylight,10,Cloudy,1
37,North Carolina,370257,107,LENOIR (107),3,March,18,18,5,Thursday,2021,14,2:00pm-2:59pm,16,16,35.11015,35.11015,-77.639025,-77.639025,1,Daylight,10,Cloudy,3
37,North Carolina,370258,109,LINCOLN (109),3,March,26,26,6,Friday,2021,13,1:00pm-1:59pm,12,12,35.53964722,35.53964722,-81.02343056,-81.02343056,1,Daylight,1,Clear,2
37,North Carolina,370259,115,MADISON (115),3,March,29,29,2,Monday,2021,14,2:00pm-2:59pm,22,22,35.82457222,35.82457222,-82.56581389,-82.56581389,1,Daylight,1,Clear,1
37,North Carolina,370260,117,MARTIN (117),3,March,10,10,4,Wednesday,2021,10,10:00am-10:59am,10,10,35.77138611,35.77138611,-77.08677222,-77.08677222,1,Daylight,1,Clear,1
37,North Carolina,370261,119,MECKLENBURG (119),3,March,4,4,5,Thursday,2021,18,6:00pm-6:59pm,5,5,35.20949444,35.20949444,-80.70345278,-80.70345278,1,Daylight,1,Clear,1
37,North Carolina,370262,119,MECKLENBURG (119),3,March,6,6,7,Saturday,2021,2,2:00am-2:59am,51,51,35.33077222,35.33077222,-80.91683611,-80.91683611,2,Dark - Not Lighted,10,Cloudy,1
37,North Carolina,370263,119,MECKLENBURG (119),3,March,18,18,5,Thursday,2021,20,8:00pm-8:59pm,36,36,35.13846111,35.13846111,-80.96726944,-80.96726944,3,Dark - Lighted,10,Cloudy,1
37,North Carolina,370264,123,MONTGOMERY (123),3,March,12,12,6,Friday,2021,0,0:00am-0:59am,18,18,35.20975,35.20975,-79.72684167,-79.72684167,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,370265,125,MOORE (125),3,March,13,13,7,Saturday,2021,18,6:00pm-6:59pm,45,45,35.1511,35.1511,-79.41770278,-79.41770278,3,Dark - Lighted,1,Clear,1
